Date,Month,Mean Pressure(hPa),Absolute Daily Max(deg. C),Mean(deg. C),Absolute Daily min(deg. C),Mean Dew Point(deg. C),Mean Relative Humidity(%),Mean Amount of Cloud(%),Total Bright Sunshine(hours),Prevailling Wind Direction(degrees),PWD_missing,Mean Wind Speed(km/h),MWS_missing,Total Rainfall(mm)
2015-04-11,4,1019.1,17.9,17.1,16.4,16.6,97,100,0.0,30.0,False,26.0,False,52.0
2015-04-12,4,1019.6,22.4,19.3,16.5,15.9,81,71,3.1,20.0,False,9.0,False,0.2
2015-04-13,4,1018.7,27.2,22.4,18.6,13.1,57,9,11.1,10.0,False,12.0,False,0.0
2015-04-14,4,1018.7,26.6,21.5,18.1,8.3,44,9,11.3,20.0,False,18.0,False,0.0
2015-04-15,4,1016.1,27.5,22.1,18.4,12.5,56,15,11.5,180.0,False,7.0,False,0.0
2015-04-16,4,1015.0,26.1,22.7,19.6,16.7,69,25,11.1,230.0,False,11.0,False,0.0
2015-04-17,4,1012.4,27.4,23.7,20.7,18.8,75,52,11.2,140.0,False,11.0,False,0.0
2015-04-18,4,1010.1,27.2,25.3,23.2,22.7,86,88,1.7,180.0,False,22.0,False,0.05
2015-04-19,4,1008.6,27.5,26.6,25.8,23.5,83,88,0.2,200.0,False,25.0,False,0.05
2015-04-20,4,1008.0,28.6,26.3,23.0,23.4,84,88,1.1,210.0,False,20.0,False,0.2
2015-04-21,4,1012.7,25.7,23.7,22.5,19.1,75,81,0.4,20.0,False,20.0,False,0.05
2015-04-22,4,1017.1,26.7,23.3,21.7,18.6,75,81,4.6,80.0,False,31.0,False,0.05
2015-04-23,4,1018.4,23.6,22.6,22.1,16.0,66,88,0.0,70.0,False,29.0,False,0.05
2015-04-24,4,1017.6,29.0,24.4,21.6,18.5,70,48,8.7,70.0,False,15.0,False,0.0
2015-04-25,4,1017.1,27.2,23.9,22.2,19.6,77,52,4.6,70.0,False,20.0,False,0.0
2015-04-26,4,1016.9,27.9,24.1,22.2,19.5,76,59,9.1,80.0,False,20.0,False,0.0
2015-04-27,4,1014.3,30.3,24.8,21.8,20.7,79,27,10.6,50.0,False,13.0,False,0.0
2015-04-28,4,1011.7,28.9,25.4,23.1,21.3,79,58,6.7,230.0,False,10.0,False,0.0
2015-04-29,4,1011.1,30.1,26.6,24.3,22.7,80,66,9.8,220.0,False,16.0,False,0.0
2015-04-30,4,1011.0,31.9,27.5,24.9,23.1,78,41,10.1,190.0,False,12.0,False,0.0
2015-05-01,5,1010.3,30.8,27.2,25.4,23.6,81,76,5.0,120.0,False,15.0,False,0.5
2015-05-02,5,1009.5,29.8,27.6,26.4,23.7,79,79,2.5,200.0,False,22.0,False,0.05
2015-05-03,5,1009.7,30.4,28.2,27.0,24.2,79,81,5.2,210.0,False,19.0,False,0.05
2015-05-04,5,1010.1,30.7,28.1,26.9,24.2,79,83,5.5,210.0,False,19.0,False,0.05
2015-05-05,5,1008.9,30.5,27.3,24.3,24.0,82,86,1.6,200.0,False,22.0,False,3.9
2015-05-06,5,1008.5,28.9,26.8,24.2,24.3,87,85,1.3,170.0,False,19.0,False,0.6
2015-05-07,5,1009.7,30.6,28.0,26.5,24.8,83,81,3.0,180.0,False,15.0,False,0.3
2015-05-08,5,1008.7,30.2,28.2,27.1,24.4,80,84,1.4,180.0,False,22.0,False,0.0
2015-05-09,5,1008.5,30.5,27.3,24.2,24.1,83,81,2.1,210.0,False,21.0,False,7.3
2015-05-10,5,1009.7,28.8,26.3,24.3,24.5,90,84,1.1,30.0,False,14.0,False,20.1
2015-05-11,5,1010.3,29.4,25.6,23.3,24.1,91,85,1.9,110.0,False,19.0,False,51.0
2015-05-12,5,1012.2,29.5,25.7,22.6,20.9,75,78,7.6,100.0,False,16.0,False,0.0
2015-05-13,5,1012.2,28.4,26.4,25.2,23.5,84,85,4.0,100.0,False,19.0,False,0.0
2015-05-14,5,1012.1,31.9,28.5,26.4,24.3,78,70,8.4,170.0,False,12.0,False,0.05
2015-05-15,5,1011.4,32.6,29.1,27.1,24.7,78,73,6.0,200.0,False,13.0,False,0.0
2015-05-16,5,1009.9,28.6,26.7,24.6,24.5,88,86,0.5,220.0,False,13.0,False,18.4
2015-05-17,5,1008.3,29.6,26.4,24.5,24.0,87,86,1.4,230.0,False,17.0,False,5.7
2015-05-18,5,1007.9,29.3,28.2,26.1,24.7,82,88,0.8,210.0,False,23.0,False,0.9
2015-05-19,5,1006.9,29.3,28.6,27.6,25.5,83,88,0.4,210.0,False,32.0,False,1.2
2015-05-20,5,1006.2,30.0,27.9,25.2,25.8,88,90,0.3,220.0,False,34.0,False,107.7
2015-05-21,5,1008.4,25.3,24.2,23.1,22.7,92,93,0.0,70.0,False,41.0,False,12.6
2015-05-22,5,1008.8,24.3,23.6,22.9,22.2,92,88,0.0,60.0,False,30.0,False,0.7
2015-05-23,5,1006.2,27.4,24.8,23.9,24.3,97,96,0.0,210.0,False,18.0,False,169.4
2015-05-24,5,1005.8,29.0,26.6,24.6,25.5,94,88,0.6,30.0,False,6.0,False,8.2
2015-05-25,5,1006.6,32.5,28.4,25.4,25.8,86,78,5.9,210.0,False,8.0,False,29.4
2015-05-26,5,1008.3,28.7,26.9,24.6,25.9,95,89,0.0,200.0,False,11.0,False,64.6
2015-05-27,5,1007.0,31.0,29.2,27.8,26.3,84,86,3.3,200.0,False,24.0,False,0.2
2015-05-28,5,1005.3,31.9,30.0,28.3,26.2,81,86,8.3,210.0,False,27.0,False,1.4
2015-05-29,5,1006.5,32.5,30.3,29.1,26.2,79,83,4.8,210.0,False,23.0,False,0.0
2015-05-30,5,1007.5,32.5,29.6,26.1,26.1,81,79,8.0,230.0,False,24.0,False,7.0
2015-05-31,5,1007.3,31.5,29.3,26.7,26.1,83,86,2.6,220.0,False,15.0,False,1.9
2015-06-01,6,1007.9,31.2,29.3,28.4,26.2,83,82,0.4,190.0,False,22.0,False,10.6
2015-06-02,6,1009.3,32.5,29.6,26.5,25.8,81,81,4.2,190.0,False,22.0,False,5.4
2015-06-03,6,1010.2,33.2,29.9,28.0,25.1,76,68,10.6,220.0,False,19.0,False,0.05
2015-06-04,6,1008.9,32.8,29.8,27.9,25.2,76,59,11.1,230.0,False,19.0,False,0.0
2015-06-05,6,1007.3,31.4,29.2,27.8,25.2,79,77,5.0,230.0,False,24.0,False,0.0
2015-06-06,6,1007.7,32.4,29.5,27.2,25.3,78,78,5.9,210.0,False,10.0,False,0.8
2015-06-07,6,1009.0,32.1,29.8,28.1,25.4,78,65,5.1,200.0,False,20.0,False,0.05
2015-06-08,6,1008.1,32.2,29.8,27.8,25.4,77,73,7.5,200.0,False,20.0,False,1.6
2015-06-09,6,1007.2,31.5,29.9,28.4,25.5,77,72,6.2,220.0,False,22.0,False,0.05
2015-06-10,6,1007.3,32.0,29.9,27.3,26.1,80,83,3.8,210.0,False,22.0,False,8.1
2015-06-11,6,1008.2,32.7,30.3,27.9,26.1,78,79,5.5,220.0,False,22.0,False,0.8
2015-06-12,6,1008.5,31.7,28.8,25.6,26.0,85,79,6.7,210.0,False,15.0,False,96.8
2015-06-13,6,1007.9,32.3,29.9,28.5,25.5,78,76,4.9,210.0,False,18.0,False,0.4
2015-06-14,6,1008.3,33.0,29.9,27.3,25.6,78,77,4.9,200.0,False,18.0,False,1.5
2015-06-15,6,1009.4,34.0,30.2,26.7,25.6,77,48,6.6,200.0,False,10.0,False,5.2
2015-06-16,6,1008.2,33.4,30.1,28.1,25.3,76,39,9.9,220.0,False,11.0,False,0.0
2015-06-17,6,1006.0,33.0,30.2,28.5,25.4,76,40,11.5,230.0,False,22.0,False,0.0
2015-06-18,6,1005.3,34.2,30.7,28.5,25.2,73,52,11.7,230.0,False,20.0,False,0.0
2015-06-19,6,1006.1,34.2,30.8,28.6,25.2,73,40,10.5,230.0,False,14.0,False,0.05
2015-06-20,6,1006.5,34.1,30.9,29.2,26.1,76,56,10.0,130.0,False,13.0,False,0.0
2015-06-21,6,1005.1,31.9,28.5,26.3,26.7,90,80,3.4,110.0,False,26.0,False,51.0
2015-06-22,6,1003.2,30.0,27.9,26.7,26.6,93,87,1.5,130.0,False,25.0,False,18.1
2015-06-23,6,1003.9,29.1,27.3,26.0,26.1,93,88,0.3,160.0,False,24.0,False,51.3
2015-06-24,6,1005.3,30.7,28.3,26.1,26.2,89,86,0.4,170.0,False,17.0,False,9.7
2015-06-25,6,1005.8,29.7,28.3,26.9,26.3,89,88,0.9,200.0,False,24.0,False,28.5
2015-06-26,6,1006.1,32.3,29.5,27.1,26.0,82,68,6.8,220.0,False,24.0,False,10.4
2015-06-27,6,1008.3,32.5,30.4,29.1,26.1,78,53,8.8,200.0,False,21.0,False,0.0
2015-06-28,6,1009.5,33.6,30.4,27.4,25.7,76,64,10.8,220.0,False,20.0,False,1.9
2015-06-29,6,1007.9,33.3,30.5,28.9,25.5,75,54,10.3,220.0,False,24.0,False,0.05
2015-06-30,6,1006.0,32.5,30.4,29.1,25.8,76,66,7.6,220.0,False,27.0,False,0.05
2015-07-01,7,1004.2,32.7,30.5,29.4,26.2,78,78,9.0,220.0,False,28.0,False,0.0
2015-07-02,7,1003.2,32.6,30.6,29.5,26.2,78,81,7.9,220.0,False,28.0,False,0.05
2015-07-03,7,1002.8,32.4,30.6,29.3,26.4,79,80,6.5,210.0,False,19.0,False,0.0
2015-07-04,7,1002.8,33.8,30.5,28.7,25.9,77,78,7.2,170.0,False,11.0,False,0.0
2015-07-05,7,1003.1,32.7,29.8,28.5,25.6,79,69,11.0,40.0,False,10.0,False,0.0
2015-07-06,7,1001.3,30.7,29.2,27.9,24.1,75,80,2.8,20.0,False,11.0,False,0.05
2015-07-07,7,1000.4,32.7,29.2,26.7,21.7,64,69,7.2,10.0,False,23.0,False,0.0
2015-07-08,7,1000.3,31.8,28.8,26.6,21.3,64,82,5.0,10.0,False,19.0,False,0.0
2015-07-09,7,997.4,30.2,27.4,25.0,22.2,74,88,0.4,360.0,False,23.0,False,2.0
2015-07-10,7,1000.2,32.7,28.3,25.4,25.0,83,82,7.3,90.0,False,20.0,False,24.3
2015-07-11,7,1000.1,32.9,29.9,27.1,24.5,74,42,8.5,220.0,False,11.0,False,0.0
2015-07-12,7,1001.1,33.9,30.9,28.7,25.7,75,43,9.5,220.0,False,14.0,False,0.0
2015-07-13,7,1002.3,34.4,30.8,29.0,25.8,75,59,9.3,210.0,False,12.0,False,0.0
2015-07-14,7,1002.1,34.1,30.5,28.6,26.2,78,67,4.8,180.0,False,9.0,False,0.0
2015-07-15,7,1001.1,33.5,30.3,28.4,26.4,79,73,6.5,150.0,False,10.0,False,0.05
2015-07-16,7,1000.5,32.8,30.2,28.0,26.2,79,87,5.2,220.0,False,10.0,False,0.05
2015-07-17,7,1001.5,32.9,28.9,26.4,25.3,81,85,6.2,230.0,False,15.0,False,1.2
2015-07-18,7,1001.6,32.4,29.7,28.5,26.1,81,81,5.3,60.0,False,17.0,False,0.2
2015-07-19,7,1001.2,33.5,29.7,28.2,24.8,75,74,6.3,40.0,False,31.0,False,0.05
2015-07-20,7,1001.4,29.0,27.4,26.2,25.7,91,92,0.0,60.0,False,32.0,False,46.2
2015-07-21,7,1006.6,27.9,26.7,25.2,24.3,87,93,0.0,230.0,False,46.0,False,51.2
2015-07-22,7,1008.4,28.9,27.0,23.9,25.4,91,93,0.0,220.0,False,26.0,False,191.3
2015-07-23,7,1007.9,29.0,27.9,24.9,25.5,87,90,0.3,200.0,False,28.0,False,45.0
2015-07-24,7,1006.9,30.1,28.8,27.4,25.5,83,88,1.8,200.0,False,37.0,False,5.7
2015-07-25,7,1006.6,29.8,28.5,27.3,25.4,83,88,0.7,200.0,False,32.0,False,9.6
2015-07-26,7,1009.0,30.4,28.5,25.9,25.4,83,85,1.3,200.0,False,31.0,False,24.9
2015-07-27,7,1011.4,31.6,29.1,27.7,25.3,80,69,5.5,200.0,False,21.0,False,0.3
2015-07-28,7,1012.1,32.9,29.2,27.5,24.4,76,53,9.3,200.0,False,11.0,False,0.05
2015-07-29,7,1011.6,31.6,27.9,25.8,24.7,83,67,5.3,190.0,False,15.0,False,3.7
2015-07-30,7,1011.1,30.9,28.1,26.3,24.2,80,72,3.4,190.0,False,14.0,False,0.6
2015-07-31,7,1011.0,31.8,28.5,26.1,24.3,78,49,11.4,70.0,False,6.0,False,0.0
2015-08-01,8,1011.2,32.2,28.9,26.9,24.6,78,69,10.7,20.0,False,11.0,False,0.0
2015-08-02,8,1011.6,32.3,28.9,26.8,24.5,78,54,11.4,100.0,False,9.0,False,0.0
2015-08-03,8,1010.6,33.3,29.5,27.3,24.5,75,38,10.3,20.0,False,5.0,False,0.0
2015-08-04,8,1008.3,33.3,29.4,26.8,24.1,74,29,5.7,10.0,False,4.0,False,0.0
2015-08-05,8,1006.1,33.3,29.6,27.6,24.4,74,27,10.8,220.0,False,8.0,False,0.0
2015-08-06,8,1005.3,33.1,30.1,27.8,24.2,72,29,10.6,220.0,False,6.0,False,0.0
2015-08-07,8,1003.4,33.3,30.7,28.2,24.9,72,40,10.0,290.0,False,10.0,False,0.0
2015-08-08,8,998.5,36.3,32.4,30.0,24.0,62,55,10.8,290.0,False,17.0,False,0.0
2015-08-09,8,998.5,34.7,31.0,26.9,24.8,71,80,10.0,220.0,False,26.0,False,11.6
2015-08-10,8,1004.5,30.6,28.1,25.1,25.2,85,88,0.6,230.0,False,20.0,False,23.5
2015-08-11,8,1007.3,32.8,29.2,26.3,25.4,81,77,6.5,220.0,False,13.0,False,16.8
2015-08-12,8,1007.9,33.7,30.0,27.8,25.8,79,78,9.1,220.0,False,11.0,False,0.05
2015-08-13,8,1007.9,29.6,28.0,26.4,25.6,87,84,0.1,230.0,False,22.0,False,27.5
2015-08-14,8,1007.4,28.8,26.9,25.6,25.1,90,88,0.2,210.0,False,12.0,False,18.9
2015-08-15,8,1008.5,28.6,27.0,24.9,25.0,89,88,0.3,220.0,False,14.0,False,24.6
2015-08-16,8,1008.5,31.2,29.2,26.9,26.5,86,88,0.2,230.0,False,18.0,False,0.1
2015-08-17,8,1008.2,32.4,29.9,28.3,26.6,83,81,8.4,230.0,False,20.0,False,0.05
2015-08-18,8,1008.0,33.8,30.2,28.4,25.8,78,67,10.2,220.0,False,18.0,False,0.05
2015-08-19,8,1007.7,32.8,30.1,28.1,25.7,77,59,10.4,230.0,False,16.0,False,0.0
2015-08-20,8,1006.3,31.2,29.1,26.8,26.1,84,67,5.0,270.0,False,6.0,False,6.1
2015-08-21,8,1002.2,33.4,30.0,26.9,25.5,77,70,7.7,350.0,False,13.0,False,0.0
2015-08-22,8,1000.1,32.0,30.2,28.4,24.4,71,48,6.1,10.0,False,12.0,False,0.05
2015-08-23,8,1000.0,32.9,30.6,28.0,24.2,69,30,7.6,220.0,False,11.0,False,3.4
2015-08-24,8,1002.4,33.2,30.7,28.3,24.3,70,48,7.8,10.0,False,11.0,False,0.0
2015-08-25,8,1005.5,34.4,30.6,27.9,23.2,65,22,9.1,10.0,False,10.0,False,0.0
2015-08-26,8,1008.1,31.7,28.9,27.8,25.3,81,78,1.1,40.0,False,16.0,False,0.2
2015-08-27,8,1008.1,32.4,29.0,27.0,25.0,79,75,6.7,200.0,False,12.0,False,0.0
2015-08-28,8,1006.5,31.2,28.3,26.9,24.4,79,84,4.5,210.0,False,8.0,False,0.05
2015-08-29,8,1006.2,29.6,27.8,26.5,24.8,84,87,3.1,230.0,False,11.0,False,0.9
2015-08-30,8,1006.8,27.9,26.6,25.8,25.2,92,88,0.0,220.0,False,5.0,False,9.7
2015-08-31,8,1007.4,29.0,27.4,25.8,25.0,87,88,0.9,40.0,False,5.0,False,0.05
2015-09-01,9,1007.8,28.9,27.4,25.7,25.4,89,87,0.4,50.0,False,8.0,False,5.3
2015-09-02,9,1010.9,27.7,25.8,24.5,24.8,94,88,0.0,110.0,False,16.0,False,39.0
2015-09-03,9,1013.0,29.0,27.6,25.8,25.8,90,87,0.7,60.0,False,18.0,False,0.2
2015-09-04,9,1013.1,32.9,29.1,27.0,25.7,82,60,8.7,80.0,False,9.0,False,0.0
2015-09-05,9,1011.1,31.9,29.3,27.2,24.8,78,38,11.0,220.0,False,11.0,False,0.0
2015-09-06,9,1008.1,32.3,29.6,27.8,25.6,79,43,9.7,240.0,False,24.0,False,0.0
2015-09-07,9,1007.2,29.6,28.3,26.7,25.9,87,82,0.5,250.0,False,21.0,False,7.3
2015-09-08,9,1009.4,30.7,27.9,26.4,23.1,75,60,8.3,60.0,False,29.0,False,0.0
2015-09-09,9,1012.0,31.2,28.2,26.5,23.0,74,44,10.1,70.0,False,26.0,False,0.05
2015-09-10,9,1012.7,31.3,28.1,26.5,23.2,75,47,7.9,60.0,False,24.0,False,0.0
2015-09-11,9,1011.1,31.0,28.1,26.8,23.7,77,46,8.4,100.0,False,21.0,False,0.05
2015-09-12,9,1011.5,30.5,27.9,26.2,23.2,76,66,6.7,90.0,False,22.0,False,0.05
2015-09-13,9,1013.0,31.2,28.0,25.8,21.4,68,49,9.2,50.0,False,39.0,False,0.0
2015-09-14,9,1012.2,31.4,28.0,25.9,22.1,71,46,9.3,60.0,False,41.0,False,0.0
2015-09-15,9,1011.3,31.9,28.6,26.5,23.1,73,60,9.0,70.0,False,39.0,False,0.0
2015-09-16,9,1011.9,31.0,28.1,26.9,24.5,81,86,2.1,70.0,False,32.0,False,1.5
2015-09-17,9,1014.6,30.6,28.2,27.1,24.2,79,72,7.1,70.0,False,27.0,False,0.05
2015-09-18,9,1015.0,31.8,28.5,26.8,24.0,77,47,8.6,70.0,False,14.0,False,0.05
2015-09-19,9,1012.2,30.6,28.3,26.8,24.3,79,67,3.8,180.0,False,8.0,False,0.0
2015-09-20,9,1009.3,31.1,28.7,27.1,24.5,78,74,7.7,200.0,False,14.0,False,0.05
2015-09-21,9,1008.6,28.7,27.4,25.5,23.8,81,88,0.4,190.0,False,11.0,False,16.9
2015-09-22,9,1009.9,31.0,28.1,26.3,25.5,86,67,8.8,110.0,False,14.0,False,2.9
2015-09-23,9,1009.1,32.0,28.9,27.3,25.3,81,40,6.8,110.0,False,10.0,False,0.05
2015-09-24,9,1006.7,32.0,29.3,27.4,24.7,77,23,11.1,230.0,False,17.0,False,0.0
2015-09-25,9,1004.9,32.2,29.7,28.1,25.3,78,38,11.0,230.0,False,20.0,False,0.0
2015-09-26,9,1006.7,32.2,28.7,26.9,26.3,87,71,4.7,90.0,False,14.0,False,10.2
2015-09-27,9,1008.2,30.2,27.8,26.5,25.0,85,81,2.5,90.0,False,15.0,False,4.6
2015-09-28,9,1006.7,32.8,29.0,25.8,20.6,61,30,11.1,10.0,False,16.0,False,0.0
2015-09-29,9,1005.6,31.3,29.7,27.4,20.0,56,53,10.4,230.0,False,15.0,False,0.0
2015-09-30,9,1011.0,32.7,29.8,28.2,24.8,75,78,8.5,140.0,False,12.0,False,0.05
2015-10-01,10,1013.0,31.7,28.8,26.4,25.3,81,84,2.9,30.0,False,7.0,False,0.3
2015-10-02,10,1012.4,31.6,27.9,26.5,23.1,76,82,4.2,10.0,False,30.0,False,7.0
2015-10-03,10,1011.7,29.7,26.8,24.2,23.7,83,88,1.6,60.0,False,52.0,False,46.4
2015-10-04,10,1013.2,27.8,26.7,24.9,25.2,92,95,0.0,120.0,False,50.0,False,38.1
2015-10-05,10,1015.2,27.8,26.7,25.4,25.4,93,88,0.9,100.0,False,37.0,False,15.6
2015-10-06,10,1014.1,26.8,26.0,25.3,25.4,97,86,0.4,100.0,False,30.0,False,50.7
2015-10-07,10,1012.7,27.6,26.4,25.0,25.0,92,85,0.7,140.0,False,12.0,False,5.8
2015-10-08,10,1010.5,30.0,27.8,26.1,23.1,76,54,10.6,300.0,False,13.0,False,0.0
2015-10-09,10,1011.3,29.4,26.8,24.8,20.9,70,45,7.1,20.0,False,20.0,False,0.05
2015-10-10,10,1013.7,26.6,24.3,21.1,19.9,77,85,0.6,20.0,False,30.0,False,1.0
2015-10-11,10,1018.0,22.1,20.5,18.5,16.6,78,88,0.0,20.0,False,38.0,False,2.0
2015-10-12,10,1019.0,24.9,23.1,21.0,16.8,67,88,0.0,50.0,False,28.0,False,0.05
2015-10-13,10,1018.7,27.8,25.1,23.3,19.1,70,68,10.5,70.0,False,32.0,False,0.05
2015-10-14,10,1017.4,28.2,25.0,23.1,20.1,75,51,7.4,70.0,False,23.0,False,0.0
2015-10-15,10,1015.2,28.7,25.2,23.1,20.7,76,19,9.1,90.0,False,14.0,False,0.0
2015-10-16,10,1013.8,29.4,25.8,23.3,20.4,73,20,10.5,30.0,False,9.0,False,0.0
2015-10-17,10,1013.4,30.8,26.2,23.6,19.5,69,17,10.5,70.0,False,12.0,False,0.0
2015-10-18,10,1012.5,29.1,25.5,23.5,19.3,70,43,9.7,60.0,False,8.0,False,0.0
2015-10-19,10,1010.2,28.2,25.3,23.1,16.7,59,79,4.4,20.0,False,17.0,False,0.0
2015-10-20,10,1008.3,29.1,26.2,23.8,17.3,58,78,7.5,10.0,False,17.0,False,0.0
2015-10-21,10,1010.2,29.2,26.4,24.3,19.3,65,64,6.4,10.0,False,13.0,False,0.05
2015-10-22,10,1012.0,30.6,27.0,25.3,20.9,70,48,7.8,120.0,False,9.0,False,0.0
2015-10-23,10,1013.0,30.7,27.0,24.8,21.6,73,50,8.3,80.0,False,9.0,False,0.0
2015-10-24,10,1015.0,29.6,26.8,24.9,22.1,76,61,8.2,80.0,False,19.0,False,0.05
2015-10-25,10,1016.8,26.6,25.9,25.4,21.7,77,77,3.0,80.0,False,37.0,False,0.2
2015-10-26,10,1016.8,26.2,25.4,24.5,22.3,83,81,0.8,80.0,False,28.0,False,0.7
2015-10-27,10,1015.6,30.1,26.5,24.3,22.1,77,48,9.5,60.0,False,10.0,False,0.0
2015-10-28,10,1017.0,29.2,26.7,25.5,23.3,82,46,9.5,110.0,False,15.0,False,0.05
2015-10-29,10,1018.2,28.4,26.4,25.5,22.9,81,61,7.0,90.0,False,24.0,False,0.05
2015-10-30,10,1017.8,29.6,26.7,25.3,23.1,81,53,8.4,100.0,False,16.0,False,0.0
2015-10-31,10,1020.4,27.2,25.6,24.4,21.6,79,66,5.3,80.0,False,40.0,False,0.5
2015-11-01,11,1020.9,24.5,22.9,20.5,17.8,73,61,4.3,20.0,False,29.0,False,0.0
2015-11-02,11,1019.8,26.0,22.6,19.7,16.0,67,72,7.5,20.0,False,22.0,False,0.05
2015-11-03,11,1019.5,25.8,23.7,22.3,18.8,74,82,2.4,70.0,False,32.0,False,0.05
2015-11-04,11,1018.1,26.6,24.7,23.1,20.4,77,83,3.0,80.0,False,29.0,False,0.05
2015-11-05,11,1016.1,28.2,25.8,24.5,22.0,80,82,6.5,70.0,False,28.0,False,0.05
2015-11-06,11,1015.6,26.3,25.5,24.7,22.4,83,81,0.5,80.0,False,30.0,False,0.05
2015-11-07,11,1016.3,28.4,26.2,25.2,23.4,85,87,3.4,80.0,False,24.0,False,0.3
2015-11-08,11,1016.4,28.7,26.5,25.5,23.6,84,70,5.9,70.0,False,18.0,False,0.05
2015-11-09,11,1015.8,30.3,26.7,24.8,23.3,82,58,7.7,50.0,False,12.0,False,0.05
2015-11-10,11,1016.9,25.9,24.9,24.0,21.4,81,88,1.1,80.0,False,46.0,False,0.3
2015-11-11,11,1017.7,25.4,23.8,22.6,20.6,82,85,2.6,80.0,False,43.0,False,1.1
2015-11-12,11,1017.3,24.2,23.9,23.6,21.1,84,88,0.0,80.0,False,41.0,False,0.3
2015-11-13,11,1015.2,25.3,23.3,21.0,22.1,92,86,0.3,80.0,False,29.0,False,10.4
2015-11-14,11,1014.5,26.9,24.3,22.3,21.2,83,74,5.5,30.0,False,13.0,False,0.05
2015-11-15,11,1015.2,24.8,24.2,23.5,22.3,89,84,0.1,80.0,False,35.0,False,6.5
2015-11-16,11,1013.7,25.9,24.8,23.6,23.5,93,74,2.3,80.0,False,25.0,False,3.9
2015-11-17,11,1013.9,27.2,25.5,24.4,23.8,90,51,7.0,80.0,False,17.0,False,0.0
2015-11-18,11,1016.0,29.1,26.1,24.1,23.2,84,20,8.2,80.0,False,7.0,False,0.0
2015-11-19,11,1017.0,28.5,25.9,24.5,22.9,84,58,5.9,70.0,False,22.0,False,0.05
2015-11-20,11,1017.2,25.9,24.8,24.4,21.6,82,73,1.1,80.0,False,30.0,False,0.05
2015-11-21,11,1017.0,26.0,24.8,23.9,21.1,80,83,0.4,70.0,False,40.0,False,0.0
2015-11-22,11,1017.1,27.6,25.4,24.0,21.3,78,65,8.3,80.0,False,29.0,False,0.05
2015-11-23,11,1016.7,28.4,25.4,23.7,21.2,78,47,7.7,90.0,False,19.0,False,0.0
2015-11-24,11,1016.7,26.6,24.5,23.3,19.8,76,35,9.8,70.0,False,31.0,False,0.05
2015-11-25,11,1017.7,25.3,22.6,18.2,16.8,70,44,6.9,20.0,False,28.0,False,0.0
2015-11-26,11,1020.6,21.2,18.2,15.8,7.8,52,46,3.5,20.0,False,34.0,False,0.0
2015-11-27,11,1022.4,20.4,18.4,15.3,9.7,57,44,8.6,60.0,False,39.0,False,0.0
2015-11-28,11,1022.5,22.9,20.8,19.2,15.0,70,49,8.6,70.0,False,34.0,False,0.0
2015-11-29,11,1021.2,24.1,22.1,20.3,17.4,75,40,8.8,60.0,False,16.0,False,0.0
2015-11-30,11,1018.9,25.2,22.4,20.4,17.7,75,56,6.0,100.0,False,15.0,False,0.05
2015-12-01,12,1017.6,25.1,22.9,22.0,19.0,79,85,2.0,70.0,False,25.0,False,0.0
2015-12-02,12,1017.1,25.0,23.3,22.2,19.6,80,69,6.3,70.0,False,15.0,False,0.05
2015-12-03,12,1019.4,22.3,20.8,19.6,16.5,77,93,0.0,20.0,False,27.0,False,0.05
2015-12-04,12,1021.1,21.0,19.5,18.4,14.9,75,88,0.6,50.0,False,37.0,False,0.05
2015-12-05,12,1018.4,20.3,18.4,15.7,15.8,85,91,0.1,70.0,False,41.0,False,15.7
2015-12-06,12,1021.3,18.1,16.6,15.4,12.2,76,91,0.1,10.0,False,28.0,False,1.0
2015-12-07,12,1023.1,19.3,17.3,15.4,12.1,72,86,0.9,10.0,False,21.0,False,0.0
2015-12-08,12,1022.2,19.0,18.0,17.0,14.1,78,90,0.0,30.0,False,28.0,False,0.7
2015-12-09,12,1016.8,18.9,17.7,16.9,16.8,95,95,0.0,60.0,False,35.0,False,44.6
2015-12-10,12,1015.5,20.9,19.3,17.6,16.8,86,80,5.1,20.0,False,10.0,False,0.05
2015-12-11,12,1016.4,23.0,19.9,17.9,15.5,76,72,6.3,60.0,False,20.0,False,0.0
2015-12-12,12,1016.2,20.7,20.0,19.4,17.1,83,88,0.2,70.0,False,39.0,False,0.0
2015-12-13,12,1016.4,21.0,20.4,19.7,17.8,85,83,0.0,70.0,False,30.0,False,0.05
2015-12-14,12,1016.6,21.3,20.4,19.1,17.3,82,84,0.4,50.0,False,20.0,False,0.05
2015-12-15,12,1019.0,20.4,18.4,16.0,12.6,69,70,2.2,10.0,False,26.0,False,0.05
2015-12-16,12,1022.5,17.2,15.2,13.4,4.3,49,11,9.3,10.0,False,48.0,False,0.0
2015-12-17,12,1025.9,15.2,13.2,11.5,-0.4,39,25,9.1,20.0,False,35.0,False,0.0
2015-12-18,12,1026.4,16.5,13.9,11.3,3.1,48,11,9.5,40.0,False,25.0,False,0.0
2015-12-19,12,1025.4,18.2,16.2,13.8,8.7,62,71,2.1,30.0,False,29.0,False,0.0
2015-12-20,12,1022.5,18.6,17.6,17.0,12.9,75,88,0.0,40.0,False,19.0,False,0.7
2015-12-21,12,1021.3,21.1,19.4,17.1,16.2,82,87,1.6,50.0,False,22.0,False,0.05
2015-12-22,12,1020.3,20.6,19.9,18.7,17.6,87,88,0.3,60.0,False,27.0,False,0.6
